湖南地方台,#genre#
快乐购,kdsvod://rtmphtml://http://v.91kds.com/b7/hnmgy.m3u8?fmt=rtmp&id=hnklg&usign=nhRmoORfAdUphOoZwwo3Rw
快乐购,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-11.m3u8
快乐购,http://phonetx.qing.mgtv.com/live/0.0&/KLGMPP360.m3u8
快乐购,http://38.75.136.137:82/live1/hoge.m3u8?ip=hnldtv&id=13&usign=nhRmoORfAdUphOoZwwo3Rw
湖南教育,http://183.215.116.134:6610/180000001001/00000001000000000003000000104065/main.m3u8?IASHttpSessionId=OTT
湖南教育,http://183.215.116.134:6610/180000001001/00000001000000000023000000196697/main.m3u8?IASHttpSessionId=OTT
 湖南教育,http://39.134.240.4/PLTV/2/224/3221226338/index.m3u8
湖南教育,http://183.215.116.134:6610/180000001001/00000001000000001001000000000031/main.m3u8?IASHttpSessionId=OTT
湖南教育,http://183.215.116.134:6610/180000001001/00000001000000001016000000368716/main.m3u8?IASHttpSessionId=OTT
湖南教育,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000031/main.m3u8?IASHttpSessionId=OTT
湖南教育,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001016000000368716/main.m3u8?IASHttpSessionId=OTT
湖南教育,http://[2409:8087:5011:1020::2d]/180000001002/00000001000000000003000000104065/main.m3u8?IASHttpSessionId=OTT
湖南教育,http://[2409:8087:5011:1020::1b]/180000001002/00000001000000000023000000196697/main.m3u8?IASHttpSessionId=OTT
湖南教育,http://pull.hnedutv.com/live/hnedutv1206.m3u8
湖南教育,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=hnjy&usign=nhRmoORfAdUphOoZwwo3Rw
湖南教育,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=hnjy&usign=nhRmoORfAdUphOoZwwo3Rw
湖南教育,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hnjy&usign=nhRmoORfAdUphOoZwwo3Rw
湖南教育,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hnjy&usign=nhRmoORfAdUphOoZwwo3Rw
长沙新闻,http://183.215.116.134:6610/180000001001/00000000000000020000000000182539/main.m3u8?IASHttpSessionId=OTT
长沙新闻,http://183.215.116.134:6610/180000001001/00000001000000000008000000047429/main.m3u8?IASHttpSessionId=OTT
长沙新闻,http://39.134.240.4/PLTV/2/224/3221226154/index.m3u8
长沙新闻,http://39.134.240.4/PLTV/2/224/3221226200/index.m3u8
长沙新闻,http://183.215.116.134:6610/180000001001/00000001000000001001000000000027/main.m3u8?IASHttpSessionId=OTT
长沙新闻,http://183.215.116.134:6610/180000001001/00000001000000001001000000000048/main.m3u8?IASHttpSessionId=OTT
长沙新闻,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000027/main.m3u8?IASHttpSessionId=OTT
长沙新闻,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000048/main.m3u8?IASHttpSessionId=OTT
长沙新闻,http://[2409:8087:5011:1020::1d]/180000001002/00000000000000020000000000182539/main.m3u8?IASHttpSessionId=OTT
长沙新闻,http://36.158.153.136/180000001002/00000001000000000008000000047429/main.m3u8?IASHttpSessionId=OTT
长沙新闻,http://38.75.136.137:82/live1/hntv.m3u8?id=hncsxw&usign=nhRmoORfAdUphOoZwwo3Rw
长沙新闻,http://phonetx.qing.mgtv.com/live/0.0&/CXXWMPP360.m3u8
 长沙新闻,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hncsxw&usign=nhRmoORfAdUphOoZwwo3Rw
长沙政法,http://183.215.116.134:6610/180000001001/00000000000000020000000000182540/main.m3u8?IASHttpSessionId=OTT
长沙政法,http://183.215.116.134:6610/180000001001/00000001000000000008000000047430/main.m3u8?IASHttpSessionId=OTT
长沙政法,http://39.134.240.4/PLTV/2/224/3221226156/index.m3u8
长沙政法,http://39.134.240.4/PLTV/2/224/3221226202/index.m3u8
长沙政法,http://183.215.116.134:6610/180000001001/00000001000000001001000000000028/main.m3u8?IASHttpSessionId=OTT
长沙政法,http://183.215.116.134:6610/180000001001/00000001000000001001000000000049/main.m3u8?IASHttpSessionId=OTT
长沙政法,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000028/main.m3u8?IASHttpSessionId=OTT
长沙政法,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000049/main.m3u8?IASHttpSessionId=OTT
长沙政法,http://[2409:8087:5011:1020::2d]/180000001002/00000000000000020000000000182540/main.m3u8?IASHttpSessionId=OTT
长沙政法,http://[2409:8087:5011:1020::22]/180000001002/00000001000000000008000000047430/main.m3u8?IASHttpSessionId=OTT
长沙政法,http://38.75.136.137:82/live1/hntv.m3u8?id=hncszf&usign=nhRmoORfAdUphOoZwwo3Rw
长沙政法,http://phonetx.qing.mgtv.com/live/0.0&/CXZFMPP360.m3u8
 长沙政法,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hncszf&usign=nhRmoORfAdUphOoZwwo3Rw
长沙文旅,http://183.215.116.134:6610/180000001001/32024050609475789931438327485597/main.m3u8?IASHttpSessionId=OTT
株洲新闻综合,http://183.215.116.134:6610/180000001001/00000001000000000008000000047450/main.m3u8?IASHttpSessionId=OTT
株洲新闻综合,http://39.134.240.4/PLTV/2/224/3221226170/index.m3u8
株洲新闻综合,http://183.215.116.134:6610/180000001001/00000001000000001001000000000069/main.m3u8?IASHttpSessionId=OTT
株洲新闻综合,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000069/main.m3u8?IASHttpSessionId=OTT
株洲新闻综合,http://[2409:8087:5011:1020::1f]/180000001002/00000001000000000008000000047450/main.m3u8?IASHttpSessionId=OTT
湘潭新闻综合,http://183.215.116.134:6610/180000001001/00000001000000000008000000047451/main.m3u8?IASHttpSessionId=OTT
湘潭新闻综合,http://39.134.240.4/PLTV/2/224/3221226172/index.m3u8
湘潭新闻综合,http://183.215.116.134:6610/180000001001/00000001000000001001000000000070/main.m3u8?IASHttpSessionId=OTT
湘潭新闻综合,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000070/main.m3u8?IASHttpSessionId=OTT
湘潭新闻综合,http://[2409:8087:5011:1020::24]/180000001002/00000001000000000008000000047451/main.m3u8?IASHttpSessionId=OTT
 湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
怀化新闻综合,http://183.215.116.134:6610/180000001001/00000001000000000016000000287147/main.m3u8?IASHttpSessionId=OTT
怀化新闻综合,http://[2409:8087:5011:1020::18]/180000001002/00000001000000000016000000287147/main.m3u8?IASHttpSessionId=OTT
怀化新闻综合,http://zhonghe1.cdn.dingtoo.com/AppName/StreamName.m3u8?auth_key=2052528437-0-0-751357f267dc37033da592dca1009229
怀化新闻综合,http://38.75.136.137:82/live1/hnhhtv.m3u8?id=hnhhtv1&usign=nhRmoORfAdUphOoZwwo3Rw
怀化经济生活,http://gonggong1.cdn.dingtoo.com/AppName/StreamName.m3u8?auth_key=2052528449-0-0-06418993adb02cddc222d503db944489
怀化经济生活,http://38.75.136.137:82/live1/hnhhtv.m3u8?id=hnhhtv2&usign=nhRmoORfAdUphOoZwwo3Rw
常德新闻综合,http://183.215.116.134:6610/180000001001/00000001000000000014000000153736/main.m3u8?IASHttpSessionId=OTT
常德新闻综合,http://[2409:8087:5011:1020::1b]/180000001002/00000001000000000014000000153736/main.m3u8?IASHttpSessionId=OTT
常德新闻综合,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hncdtv1&usign=nhRmoORfAdUphOoZwwo3Rw
 邵阳新闻综合,http://183.215.116.134:6610/180000001001/00000001000000000035000000442109/main.m3u8?IASHttpSessionId=OTT
邵阳新闻综合,http://[2409:8087:5011:1020::15]/180000001002/00000001000000000035000000442109/main.m3u8?IASHttpSessionId=OTT
邵阳新闻综合,http://38.75.136.137:82/live1/hoge.m3u8?ip=hnsytv&id=33&usign=nhRmoORfAdUphOoZwwo3Rw
邵阳文旅民生,http://183.215.116.134:6610/180000001001/00000001000000000035000000442111/main.m3u8?IASHttpSessionId=OTT
邵阳文旅民生,http://38.75.136.137:82/live1/hoge.m3u8?ip=hnsytv&id=34&usign=nhRmoORfAdUphOoZwwo3Rw
邵阳文旅民生,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hnsytv2&usign=nhRmoORfAdUphOoZwwo3Rw
邵阳文旅民生,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hnsytv2&usign=nhRmoORfAdUphOoZwwo3Rw
娄底综合频道,http://183.215.116.134:6610/180000001001/00000001000000001024000000394721/main.m3u8?IASHttpSessionId=OTT
娄底综合频道,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001024000000394721/main.m3u8?IASHttpSessionId=OTT
娄底综合频道,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hnldtv1&usign=nhRmoORfAdUphOoZwwo3Rw
岳阳新闻综合,http://183.215.116.134:6610/180000001001/00000001000000000015000000071030/main.m3u8?IASHttpSessionId=OTT
岳阳新闻综合,http://183.215.116.134:6610/180000001001/00000001000000001008000000292439/main.m3u8?IASHttpSessionId=OTT
岳阳新闻综合,http://cg14.hunancatv.cn:9090/live/yueyang_2000.m3u8?t=DuA%2B2rS3HuZ0v4JD%2Bpotqw%3D%3D&u=HNTV01YU00021202&p=8&cid=10000104&pid=&l=1&d=48555E45F7FC&ip=192.168.197.125&n=yueyang_2000&errorcode=0&sid=t8%2BuFw0%2BaWHN%2B5uarZaHQw%3D%3D&r=20231212110901&e=20231212150901&nc=MBgZq5zgQwOK&a=1111&pd=60&errorReason=0&v=2&project=WNTV&hlsSessionID=11082234455552827157&srchost=172.16.22.158:8060&gid=hJHZE17zgjUT6xfhQzmV5g%3D%3D
岳阳新闻综合,http://[2409:8087:5011:1020::19]/180000001002/00000001000000000015000000071030/main.m3u8?IASHttpSessionId=OTT
岳阳公共频道,http://183.215.116.134:6610/180000001001/00000001000000000015000000071035/main.m3u8?IASHttpSessionId=OTT
 岳阳公共频道,http://183.215.116.134:6610/180000001001/00000001000000001008000000292447/main.m3u8?IASHttpSessionId=OTT
岳阳公共频道,http://cg14.hunancatv.cn:9090/live/yueyanggg_2000.m3u8?t=EKF4Z3v5M9s1%2BINIq%2B00yw%3D%3D&u=HNTV01YU00021202&p=8&cid=800520d486ce4049a736d5ec636cb830&pid=&l=1&d=48555E45F7FC&ip=192.168.197.126&n=yueyanggg_2000&errorcode=0&sid=XT8Wjdb884ipz1VNdLqtTw%3D%3D&r=20240112192850&e=20240112232850&nc=1FXk34mufOAH&a=1111&pd=60&errorReason=0&v=2&project=WNTV&hlsSessionID=11082234455566388607&srchost=172.16.22.158:8060&gid=J21CgzAEl2RB1LiW84A9Zw%3D%3D
岳阳公共频道,http://[2409:8087:5011:1020::1c]/180000001002/00000001000000000015000000071035/main.m3u8?IASHttpSessionId=OTT
永州新闻频道,http://183.215.116.134:6610/180000001001/00000001000000000064000000298007/main.m3u8?IASHttpSessionId=OTT
永州新闻频道,http://183.215.116.134:6610/180000001001/00000001000000000070000000360264/main.m3u8?IASHttpSessionId=OTT
永州新闻频道,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000000064000000298007/main.m3u8?IASHttpSessionId=OTT
永州新闻频道,http://[2409:8087:5011:1020::1b]/180000001002/00000001000000000070000000360264/main.m3u8?IASHttpSessionId=OTT
永州经济生活,http://183.215.116.134:6610/180000001001/00000001000000000070000000360265/main.m3u8?IASHttpSessionId=OTT
永州经济生活,http://183.215.116.134:6610/180000001001/00000001000000000064000000298917/main.m3u8?IASHttpSessionId=OTT
永州经济生活,http://[2409:8087:5011:1020::1b]/180000001002/00000001000000000070000000360265/main.m3u8?IASHttpSessionId=OTT
益阳新闻综合,http://183.215.116.134:6610/180000001001/00000001000000001024000000187764/main.m3u8?IASHttpSessionId=OTT
 益阳新闻综合,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001024000000187764/main.m3u8?IASHttpSessionId=OTT
益阳新闻综合,http://38.75.136.137:82/live1/hnyitv.m3u8?id=hnyitv1&usign=nhRmoORfAdUphOoZwwo3Rw
郴州新闻综合,http://183.215.116.134:6610/180000001001/00000001000000001023000000052251/main.m3u8?IASHttpSessionId=OTT
郴州新闻综合,http://183.215.116.134:6610/180000001001/00000001000000000031000000253555/main.m3u8?IASHttpSessionId=OTT
郴州新闻综合,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001023000000052251/main.m3u8?IASHttpSessionId=OTT
郴州新闻综合,http://38.75.136.137:82/live1/hoge.m3u8?ip=hncztv&id=33&usign=nhRmoORfAdUphOoZwwo3Rw
衡阳新闻综合,http://183.215.116.134:6610/180000001001/00000001000000001024000000080268/main.m3u8?IASHttpSessionId=OTT
衡阳新闻综合,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001024000000080268/main.m3u8?IASHttpSessionId=OTT
衡阳新闻综合,http://38.75.136.137:82/live1/hnhytv.m3u8?id=hnhytv1&usign=nhRmoORfAdUphOoZwwo3Rw
衡阳文旅法治,http://183.215.116.134:6610/180000001001/00000001000000001024000000080269/main.m3u8?IASHttpSessionId=OTT
衡阳文旅法治,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001024000000080269/main.m3u8?IASHttpSessionId=OTT
衡阳文旅法治,http://38.75.136.137:82/live1/hnhytv.m3u8?id=hnhytv2&usign=nhRmoORfAdUphOoZwwo3Rw
湘西新闻综合,http://183.215.116.134:6610/180000001001/00000001000000000016000000007222/main.m3u8?IASHttpSessionId=OTT
 湘西新闻综合,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001007000000063292/main.m3u8?IASHttpSessionId=OTT
湘西公共频道,http://183.215.116.134:6610/180000001001/00000001000000000016000000007221/main.m3u8?IASHttpSessionId=OTT
湘西公共频道,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001007000000063291/main.m3u8?IASHttpSessionId=OTT
张家界新闻综合,http://183.215.116.134:6610/180000001001/00000001000000001017000000440370/main.m3u8?IASHttpSessionId=OTT
张家界新闻综合,http://[2409:8087:5011:1020::2c]/180000001001/00000001000000001017000000440370/main.m3u8?IASHttpSessionId=OTT
张家界公共频道,http://183.215.116.134:6610/180000001001/00000001000000001017000000440409/main.m3u8?IASHttpSessionId=OTT
 张家界公共频道,http://[2409:8087:5011:1020::2e]/180000001001/00000001000000001017000000440409/main.m3u8?IASHttpSessionId=OTT
浏阳新闻频道,http://39.134.240.4/PLTV/2/224/3221226092/index.m3u8
浏阳新闻频道,http://183.215.116.134:6610/180000001001/00000001000000001001000000000026/main.m3u8?IASHttpSessionId=OTT
浏阳新闻频道,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000026/main.m3u8?IASHttpSessionId=OTT
宁乡综合频道,http://183.215.116.134:6610/180000001001/00000001000000000088000000189333/main.m3u8?IASHttpSessionId=OTT
宁乡综合频道,http://b.ds.ch.dingtoo.com/AppName/StreamName.m3u8
华容新闻综合,http://cg0.hunancatv.cn:9090/live/huarongzh_2000.m3u8?t=hX%2FM8%2FQ3UQKDmOwzMbE4hA%3D%3D&u=HNTV01YU00021202&p=8&cid=huarongzonghe&pid=&l=1&d=48555E45F7FC&ip=192.168.197.180&n=huarongzh_2000&errorcode=0&sid=IuE%2BU%2FTCxC0s1C5E9QKTQQ%3D%3D&r=20231212110653&e=20231212150653&nc=gWNE3JBu5pAD&a=1111&pd=60&errorReason=0&v=2&project=WNTV&hlsSessionID=11082234455552826321&srchost=172.16.22.158:8060&gid=hbYUYqEQI6IKwpPdyeRvlA%3D%3D
南县综合频道,http://hnstnx.chinashadt.com:2037/live/10001.stream/playlist.m3u8
南县综合频道,http://hnstnx.chinashadt.com:2037/live/10001.stream_360p/playlist.m3u8
CCTV央视,#genre#
CCTV1,http://154.219.125.138:5050/ysp?id=2024078201&pid=600001859&q=fhd$免费分享
CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub$追责自负
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV-02高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV-03高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV-04高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV-05高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV-5+高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV6,http://154.219.125.138:5050/ysp?id=2013693901&pid=600108442&q=fhd
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV7,http://154.219.125.138:5050/ysp?id=2024072001&pid=600004092&q=fhd
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV-08高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV-09高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV-10高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV-11高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV-12高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV-13高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV-14高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV-15高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV-16高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV-17高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
CCTV-01咪咕,http://rihou.cc:555/tv/[mg]CCTV-01
CCTV-02咪咕,http://rihou.cc:555/tv/[mg]CCTV-02
CCTV-03咪咕,http://rihou.cc:555/tv/[mg]CCTV-03
CCTV-04咪咕,http://rihou.cc:555/tv/[mg]CCTV-04
CCTV-05咪咕,http://rihou.cc:555/tv/[mg]CCTV-05
CCTV-5+咪咕,http://rihou.cc:555/tv/[mg]CCTV-5p
CCTV-06咪咕,http://rihou.cc:555/tv/[mg]CCTV-06
CCTV-07咪咕,http://rihou.cc:555/tv/[mg]CCTV-07
CCTV-08咪咕,http://rihou.cc:555/tv/[mg]CCTV-08
CCTV-09咪咕,http://rihou.cc:555/tv/[mg]CCTV-09
CCTV-10咪咕,http://rihou.cc:555/tv/[mg]CCTV-10
CCTV-11咪咕,http://rihou.cc:555/tv/[mg]CCTV-11
CCTV-12咪咕,http://rihou.cc:555/tv/[mg]CCTV-12
CCTV-13咪咕,http://rihou.cc:555/tv/[mg]CCTV-13
CCTV-14咪咕,http://rihou.cc:555/tv/[mg]CCTV-14
CCTV-15咪咕,http://rihou.cc:555/tv/[mg]CCTV-15
CCTV-16咪咕,http://rihou.cc:555/tv/[mg]CCTV-16
CCTV-17咪咕,http://rihou.cc:555/tv/[mg]CCTV-17
卫视频道,#genre#
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东方卫视,http://154.219.125.138:5050/ysp?id=2024054503&pid=600002483&q=fhd
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009
东方卫视,http://hlsztemgsplive.miguvideo.com:8080/wd_r4/dfl/dongfangwshd/600/index.m3u8?msisdn=20260320140204ed1da7dc055945deb4870b45a6c7f179&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20260320140204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=218.28.233.106&SecurityKey=20260320140204&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=ZQ-A1-9.3.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ac9e052e059db583bf562c90ebb159e5
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000001000020780&livemode=1&stbId=yu&mode=1&$4M
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8
深圳卫视,http://116.76.254.170:44330/tsfile/live/1013_1.m3u8
深圳卫视,http://154.219.125.138:5050/ysp?id=2024061303&pid=600002481&q=fhd
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
深圳卫视,http://154.219.125.138:5050/ysp?id=2024061303&pid=600002481&q=fhd
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
湖南卫视,http://183.215.134.239:19901/tsfile/live/0128_1.m3u8
湖南卫视,http://154.219.125.138:5050/ysp?id=2024054803&pid=600002475&q=fhd

北京卫视,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/bjws/50/20251127/index.m3u8?msisdn=20260320160208a587c722195a40f483fb18304283fca8&mdspid=&spid=600697&netType=0&sid=5910022306&pid=2028597139&timestamp=20260320160208&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=630287636&ParentNodeID=-99&assertID=5910022306&client_ip=218.28.233.106&SecurityKey=20260320160208&promotionId=&mvid=5101042960&mcid=500020&playurlVersion=ZQ-A1-9.3.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0c0cbd7b543e4ea6657a350071a93652
北京卫视,http://154.219.125.138:5050/ysp?id=2024052703&pid=600002309&q=fhd
广东卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000001000028357&livemode=1&stbId=yu&mode=1&$4M
广东卫视,http://154.219.125.138:5050/ysp?id=2024060903&pid=600002485&q=fhd
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8
北京卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
东方卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
浙江卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
江苏卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
湖南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
广东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
深圳卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
天津卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws
北京卫视咪咕,http://go.bkpcp.top/mg/bjws
东方卫视咪咕,http://go.bkpcp.top/mg/dfws
浙江卫视咪咕,http://go.bkpcp.top/mg/zjws
江苏卫视咪咕,http://go.bkpcp.top/mg/jsws
湖南卫视咪咕,http://go.bkpcp.top/mg/hunws
广东卫视咪咕,http://go.bkpcp.top/mg/gdws
山东卫视咪咕,http://go.bkpcp.top/mg/sdws
河南卫视咪咕,http://go.bkpcp.top/mg/hnws
江西卫视咪咕,http://go.bkpcp.top/mg/jxws
湖北卫视咪咕,http://go.bkpcp.top/mg/hubws
海南卫视咪咕,http://go.bkpcp.top/mg/hinws
陕西卫视咪咕,http://go.bkpcp.top/mg/sxws
兵团卫视咪咕,http://go.bkpcp.top/mg/btws
黑龙江视咪咕,http://go.bkpcp.top/mg/hljws
三沙卫视,https://srs.ssws.tv/video/sstv-10/index.m3u8
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
贵州卫视,http://154.219.125.138:5050/ysp?id=2024061603&pid=600002490&q=fhd
云南卫视,http://154.219.125.138:5050/ysp?id=2025561303&pid=600190402&q=fhd
天津卫视,http://154.219.125.138:5050/ysp?id=2019927003&pid=600152137&q=fhd
安徽卫视,http://154.219.125.138:5050/ysp?id=2024171403&pid=600002532&q=fhd
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
辽宁卫视,http://154.219.125.138:5050/ysp?id=2024171303&pid=600002505&q=fhd
辽宁卫视,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/liaoningwshd/1000/index.m3u8?msisdn=202603201602082f90dbefa24c4c85bc53f7c05e3f9fe1&mdspid=&spid=600572&netType=0&sid=5910022198&pid=2028597139&timestamp=20260320160208&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=630291707&ParentNodeID=-99&assertID=5910022198&client_ip=218.28.233.106&SecurityKey=20260320160208&promotionId=&mvid=5101043014&mcid=500020&playurlVersion=ZQ-A1-9.3.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=814f0b988232bdf18ac582cb4e59f810
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
黑龙江卫视,http://154.219.125.138:5050/ysp?id=2029797003&pid=600002498&q=fhd
吉林卫视,http://hlsztemgsplive.miguvideo.com:8080/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=20260320160209b7800e22b78148d89228b9982a7c6009&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20260320160209&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=218.28.233.106&SecurityKey=20260320160209&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=ZQ-A1-9.3.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f063ac2180e5e21cf9c5bba1ff5b9529
吉林卫视,http://154.219.125.138:5050/ysp?id=2025561503&pid=600190405&q=fhd
内蒙古卫视,http://154.219.125.138:5050/ysp?id=2025561203&pid=600190401&q=fhd
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi.php
